CASE_ID;QN1;QN2;QN3;QN4;QN5;QN6A;QN6B;QN6C;QN7A;QN7B;QN7C;QN7D;QN7E;QN7F;QN8A;QN8B;QN8C;QN8D;QN8E;QN8F;QN8G;QN8H;QN8I;QN8J;QN8K;QN9A;QN9B;QN9C;QN9D;QN9E;QN9F;QN9G;QN9H;QN9I;QN9J;QN9K;QN9L;QN10A;QN10B;QN10C;QN10D;QN10E;QN10F;QN10G;QN10H;QN10I;QN10J;QN10K;QN10L;QN10M;QN10N;QN10O;QN10P;QN10Q;QN11A;QN11B;QN11C;QN11D;QN11E;QN11F;QN11G;QN12A;QN12B;QN12C;QN12D;QN13A;QN13B;QN13C;QN13D;QN13E;QN13F;QN14A;QN14B;QN14C;QN14D;QN15;QN16;QN17;QN18;QN19A;QN19B;QN19C;QN19D;QN19E;QN19F;QN19G;QN20A;QN20B;QN20C;QN20D;QN21A;QN21B;QN21C;QN21D;QN21E;QN22A;QN22B;QN22C;QN22D;QN22E;QN22F;QN22G;QN22H;QN22I;QN22J;QN22K;QN22L;QN22M;QN22N;QN22O;QN22P;QN22Q;QN22R;QN22S;QN23A;QN23B;QN23C;QN23D;QN23E;QN23F;QN23G;QN23H;QN23I;QN23J;QN23K;QN23L;QN23M;QN23N;QN23O;QN23P;QN23Q;QN24A;QN24B;QN24C;QN25A;QN25B;QN25C;QN25D;QN25E;QN25F;QN25G;QN25H;QN25I;QN25J;QN25K;QN25L;QN25M;QN25N;QN25O;QN25P;QN25Q;QN25R;QN26A;QN26B;QN26C;QN26D;QN26E;QN27A;QN27B;QN27C;QN27D;QN27E;QN27F;QN27G;QN27H;QN27I;QN28A;QN28B;QN28C;QN28D;QN28E;QN28F;QN28G;QN28H;QN29A;QN29B;QN29C;QN29D;QN29E;QN30A;QN30B;QN30C;QN30D;QN30E;QN30F;QN30G;QN30H;QN30I;QN31A;QN31B;QN31C;QN31D;QN31E;QN32A;QN32B;QN32C;QN32D;QN32E;QN32F;QN32G;QN32H;QN33A;QN33B;QN33C;QN33D;QN33E;QN33F;QN33G;QN33H;QN33I;QN33J;QN34A;QN34B;QN34C;QN17A;METRO;REGION;DIVISION;OWNHOME;MSTATUS;EMPLOY;TOTPER;ADULTS;ADULTM;ADULTF;KIDS1217;KIDS611;KIDSLESS6;PARENT;AGE;AGE2;AGE3;EDUC;INCOME;RACE;REGVOTE;SEX;RELIGION;LENGTH;DEVICE_TYPE;WEIGHT;I_ATTEND;I_EDUC;I_GENDER;I_MARITAL;I_RACE;I_RELIGION
60000783;1;1;4;4;4;2;3;2;1;2;2;2;1;2;6;6;6;6;6;6;5;5;5;6;6;2;2;2;1;2;2;2;2;2;1;2;1;97;6;9;10;6;97;6;97;97;97;4;3;2;9;3;4;97;4;4;4;4;4;3;4;2;3;3;3;1;2;2;2;4;1;2;2;4;3;2;2;2;2;2;3;4;2;3;4;4;5;3;2;4;4;4;3;3;3;3;3;3;3;3;2;4;3;4;3;2;2;2;4;4;4;3;2;4;4;4;3;4;4;3;2;4;3;4;3;3;3;1;4;3;1;1;2;3;3;4;3;4;4;3;4;4;4;3;4;3;3;4;4;4;4;3;4;3;4;2;3;4;4;4;2;3;4;4;3;2;3;3;3;2;1;3;3;3;4;4;1;4;4;4;4;2;3;3;2;3;2;3;2;3;2;2;2;4;3;2;1;2;4;2;1;5;1;4;2;3;4;4;5;4;4;3;1;4;2;2;1;1;1;1;2;3;3;;;;;;;20;;1;3;13;1;2;1;95;20,4;p;0,6403;1;1;1;1;1;5
60000784;3;8;2;3;4;3;3;1;1;2;2;2;1;1;6;5;5;4;5;5;3;4;5;3;6;1;2;1;1;2;2;1;2;1;1;2;1;2;10;1;8;4;8;8;2;97;7;8;-1;9;7;97;7;97;4;4;4;3;4;3;4;3;1;4;1;3;2;2;3;4;4;3;4;2;3;1;-1;-1;2;1;2;3;2;1;1;1;4;4;4;4;4;4;2;2;2;2;4;2;2;1;3;2;1;3;3;3;2;2;2;3;3;2;2;2;4;4;4;2;4;4;4;4;4;4;4;2;4;3;4;3;1;2;3;1;3;4;3;4;3;4;4;4;3;3;2;3;4;4;2;2;2;2;2;2;3;2;3;4;3;3;1;2;1;2;2;2;3;3;3;3;1;3;4;2;2;1;1;1;4;3;1;2;3;2;2;3;2;2;2;3;1;2;2;3;1;3;1;2;1;3;1;5;1;4;4;4;3;3;3;4;5;2;4;2;1;5;2;3;1;3;7;2;2;;;;;;;52;;3;5;2;1;1;1;15;56,8;c;3,5;6;2;1;3;1;1
60000785;4;1;2;6;4;4;4;1;1;2;1;2;1;1;1;5;1;6;3;3;1;6;6;1;6;1;1;2;2;1;2;2;2;2;1;2;1;97;4;97;9;8;1;6;97;97;97;9;3;4;10;1;4;97;3;4;4;2;3;3;4;4;4;4;4;1;2;2;1;1;2;4;4;1;3;1;1;1;3;1;1;2;2;1;4;4;4;3;4;2;3;4;3;4;4;4;1;3;2;4;4;4;3;4;2;4;2;3;1;4;4;2;3;2;4;4;4;3;4;3;4;4;4;4;4;2;3;3;4;4;1;2;2;4;3;4;3;4;4;4;3;4;4;4;3;4;4;4;3;3;2;3;2;2;2;2;2;3;4;3;3;4;1;2;2;2;3;4;3;4;4;4;1;3;4;4;1;4;1;4;4;4;3;4;3;4;3;4;2;3;1;1;2;4;4;4;1;3;4;1;4;5;1;5;1;3;4;3;3;1;3;2;4;2;1;3;3;5;1;3;3;2;2;;;;;;;73;;4;4;6;1;1;2;15;66,8;p;0,3915;1;2;2;3;1;1
60000786;2;4;4;2;1;3;3;2;1;1;2;2;1;2;2;3;3;3;2;2;3;3;2;2;3;2;1;1;1;1;1;2;2;1;1;2;1;8;5;97;5;3;9;6;97;97;97;5;6;4;10;5;4;7;2;3;2;3;3;2;3;3;3;2;2;3;3;3;2;4;3;1;1;2;1;2;1;1;2;2;4;3;2;2;4;4;4;2;3;4;2;4;2;2;2;3;3;3;3;3;3;3;2;2;2;2;3;4;2;1;3;2;2;2;3;4;4;3;4;3;3;3;2;4;4;3;3;3;4;2;1;3;3;2;3;3;2;2;2;3;2;2;3;2;2;3;3;2;3;3;2;2;3;2;2;3;3;3;3;3;2;3;2;3;3;2;4;2;3;3;2;3;2;3;2;1;2;1;3;2;2;3;2;3;3;3;2;2;1;2;1;2;1;2;2;1;1;2;3;1;1;3;2;3;4;4;3;4;4;4;3;2;2;2;1;2;4;8;1;3;1;5;2;1;1;0;1;2;1;27;;1;3;7;1;1;2;90;31,2;p;0,2936;3;1;2;3;1;5
60000788;3;5;1;4;4;3;3;1;1;1;2;2;1;1;1;2;3;3;3;3;2;5;1;1;3;1;1;1;1;2;1;2;2;1;1;2;1;97;5;97;4;5;5;5;97;97;97;9;5;5;4;1;5;97;2;1;1;3;3;2;3;2;3;3;2;4;1;2;4;4;2;3;3;3;2;2;2;1;1;3;2;2;2;3;2;2;5;2;4;4;3;4;2;4;4;4;4;3;4;4;3;4;3;3;3;3;3;4;2;4;4;3;2;3;4;4;2;4;4;2;4;4;2;1;4;1;1;3;4;3;1;3;2;4;2;4;2;4;3;4;4;4;4;3;1;1;4;4;2;2;4;2;4;2;3;2;4;2;2;3;1;4;1;1;1;2;2;1;2;2;2;2;2;2;4;4;2;4;1;3;2;2;3;3;1;2;3;2;2;2;2;2;1;3;4;4;1;3;4;1;1;4;2;4;3;4;4;4;4;4;5;4;4;2;1;5;2;3;2;6;7;2;1;0;1;1;0;0;1;51;;3;3;2;1;2;2;2;26,6;c;1,0127;4;1;2;4;1;2
60000790;1;1;4;6;7;2;2;1;1;8;2;2;1;1;5;1;2;6;5;5;6;6;6;6;6;2;1;1;2;1;2;2;2;2;1;2;1;10;2;10;9;9;2;2;97;2;1;10;10;1;97;1;2;97;4;4;3;3;3;3;4;3;3;3;3;2;2;2;2;2;2;2;2;1;4;1;1;1;2;2;2;2;2;2;3;3;4;4;4;4;3;4;2;2;2;4;3;3;4;4;3;4;3;4;4;3;3;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;1;4;4;4;4;1;3;2;4;4;4;4;4;3;4;4;4;4;4;3;3;4;4;3;3;4;4;2;2;2;2;3;3;4;4;4;4;4;3;4;2;4;4;4;2;3;3;2;4;4;4;3;4;1;4;4;4;4;4;4;4;4;4;2;3;1;2;2;2;4;4;1;3;3;1;2;5;4;3;4;3;5;3;5;4;2;4;3;2;2;2;3;5;1;3;1;2;2;1;1;;;;;60;;3;4;7;1;1;1;95;23,8;c;0,7876;1;2;1;3;1;5
60000791;4;8;1;2;4;-1;-1;-1;2;2;2;2;1;2;4;3;5;4;4;5;2;5;3;6;6;1;1;1;1;1;2;2;2;2;1;1;1;5;4;3;8;4;5;4;5;5;97;10;97;3;9;2;4;7;4;4;4;4;4;3;4;4;4;4;4;4;3;3;4;4;4;3;3;3;3;1;2;3;2;2;3;4;2;1;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;2;3;1;3;4;2;4;3;3;4;4;3;3;4;3;4;1;4;2;2;4;4;4;4;3;4;4;4;4;4;3;3;4;4;3;3;3;4;4;4;1;4;4;4;4;4;2;3;1;3;3;2;3;3;3;2;2;4;4;2;3;2;2;3;2;3;2;3;4;3;3;4;4;2;2;2;2;2;2;3;4;3;1;3;2;1;3;4;3;4;4;3;3;4;3;4;4;4;3;2;3;1;3;7;1;3;1;4;2;;;0;1;1;1;39;;2;8;15;1;1;1;15;19,9;p;0,404;6;4;1;3;1;1
60000792;4;7;3;4;6;1;1;1;2;2;1;2;1;1;4;4;4;6;1;5;2;5;1;1;3;1;1;1;1;2;1;2;2;2;1;2;1;10;2;97;5;10;2;5;97;97;97;6;97;3;97;3;2;7;3;3;3;3;3;2;3;2;2;1;2;1;1;1;4;3;1;4;4;4;4;2;2;2;2;1;4;3;1;4;3;3;4;4;4;4;3;4;1;1;1;4;4;4;4;4;3;4;4;4;4;4;3;3;1;4;4;3;4;4;3;2;4;2;3;3;2;3;3;1;4;1;4;3;4;3;1;4;1;4;4;4;4;4;3;1;4;4;2;1;2;3;4;4;3;2;4;4;3;2;3;3;3;2;4;2;2;4;2;3;4;2;4;4;4;4;2;4;1;4;4;4;1;4;1;4;4;4;4;4;4;4;4;4;1;3;1;1;1;4;4;4;1;4;4;1;1;5;1;1;1;3;3;1;3;1;4;3;3;2;2;2;4;8;1;3;1;6;3;;;1;1;1;1;33;;2;8;12;2;1;1;20;22,7;c;1,7705;5;4;1;3;2;4
60000794;1;2;4;7;4;2;2;1;1;1;1;2;1;1;4;6;5;6;6;6;6;3;5;2;6;2;2;1;1;2;1;2;2;2;1;2;1;97;7;97;6;10;6;6;97;97;97;10;5;4;97;5;5;97;1;1;2;1;3;3;2;4;3;4;3;3;2;2;1;1;1;1;3;1;2;2;2;3;1;2;1;3;2;1;2;3;5;2;2;4;3;4;2;2;1;3;2;3;2;4;2;3;4;2;3;2;2;1;1;4;4;2;3;2;4;1;3;4;4;4;3;3;4;4;4;4;2;4;4;2;4;4;2;3;1;3;3;3;1;1;3;4;4;2;2;1;1;4;2;3;1;3;3;3;4;3;4;4;4;4;2;2;4;3;3;2;4;1;3;2;2;4;1;3;1;3;1;3;1;4;4;4;4;4;4;4;4;4;2;3;1;1;2;1;4;1;1;2;4;1;1;3;2;1;1;4;4;1;4;1;2;4;3;3;3;2;3;5;2;1;1;3;3;2;1;;;;;21;;1;4;4;10;1;1;20;23,8;p;2,3346;2;2;1;1;4;4
60000795;3;4;3;6;2;2;4;1;1;1;2;2;1;1;2;6;2;2;6;2;4;6;2;2;5;1;1;2;1;1;1;2;2;1;1;2;1;9;10;9;10;2;5;2;97;2;97;10;10;10;10;9;2;7;4;4;4;1;3;3;4;1;1;3;1;3;3;1;1;4;4;1;1;1;1;1;1;2;3;1;4;3;3;4;1;1;4;4;4;3;1;2;2;1;1;1;4;4;3;1;2;1;2;3;3;1;2;1;1;2;1;2;2;1;4;2;2;2;4;1;4;1;4;4;4;3;2;1;4;4;1;2;2;2;2;1;1;2;1;3;2;4;2;1;2;2;4;1;2;1;1;3;1;1;4;1;2;2;2;4;3;3;1;4;4;2;3;3;2;2;3;1;3;3;2;4;1;3;4;3;4;3;1;4;2;4;1;1;1;2;1;2;1;4;4;4;1;1;4;1;1;3;1;2;1;1;2;5;5;4;5;1;3;1;1;5;4;9;1;3;7;4;2;1;1;2;0;0;1;45;;2;5;6;1;1;1;90;18,5;p;1,1183;3;2;1;3;1;5
60000796;2;4;3;3;2;2;3;1;2;2;2;2;1;2;3;3;3;3;3;5;2;6;1;2;6;1;2;2;1;2;1;2;2;1;2;2;1;97;6;10;9;3;97;1;97;97;97;10;97;2;4;2;1;7;2;3;2;1;3;1;3;4;1;3;1;3;4;1;1;4;3;2;3;4;1;2;2;3;1;3;4;4;3;2;4;4;4;4;3;4;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;2;4;1;1;4;1;3;4;4;2;4;4;4;4;2;3;3;4;3;3;2;4;4;1;1;4;1;4;4;4;4;4;4;4;4;4;3;2;2;3;4;3;3;4;2;1;4;2;3;2;4;4;4;4;4;4;4;4;2;2;4;4;4;4;4;4;4;4;4;2;4;4;1;4;1;1;1;1;1;1;1;2;2;1;2;2;4;4;2;1;2;4;1;1;5;1;4;4;4;4;4;5;4;5;4;2;3;3;3;3;5;1;3;1;3;2;;;0;1;0;1;39;;2;8;12;1;1;1;7;11,7;t;0,8381;3;4;1;3;1;4
60000797;2;2;4;4;4;3;3;1;2;2;2;2;2;2;6;6;6;4;5;6;6;6;6;2;6;2;1;1;1;1;1;2;1;2;2;2;2;97;5;97;10;4;97;97;97;97;97;97;97;97;10;5;1;97;2;1;1;1;1;2;4;3;1;3;1;3;3;3;3;3;3;1;1;1;2;2;2;2;1;2;2;2;3;2;3;3;4;3;4;4;4;4;4;3;3;4;2;3;3;2;3;2;3;2;2;3;3;3;2;3;2;3;2;3;3;3;2;1;3;1;1;3;1;4;2;2;3;4;2;2;1;4;4;4;3;3;2;2;3;3;2;3;4;3;3;4;3;3;3;3;3;2;3;2;2;2;3;3;3;2;2;2;2;3;3;2;3;2;2;2;2;2;3;2;3;4;3;4;4;4;3;3;4;3;4;2;4;4;2;2;2;2;2;3;3;3;2;3;3;1;2;4;4;4;4;4;4;4;4;4;4;2;3;2;2;1;2;3;1;1;6;5;5;;;;;;;23;;1;3;1;3;1;2;2;20,7;p;1,5735;2;1;2;1;3;2
60000798;2;2;3;6;6;4;4;1;1;2;2;2;1;2;3;3;1;6;4;2;1;3;3;2;4;1;1;1;1;1;1;2;2;2;1;2;1;10;4;97;9;10;10;2;97;97;97;10;97;1;10;1;3;7;2;2;1;2;2;3;3;2;3;4;3;3;2;2;3;2;3;2;4;1;3;2;2;3;2;3;3;2;2;2;3;3;4;3;4;4;4;3;2;4;4;3;2;2;2;3;3;4;3;2;2;2;2;2;1;4;4;2;3;2;3;2;2;3;3;2;2;3;4;3;4;2;1;3;4;3;1;3;2;4;2;3;2;4;2;4;1;3;2;2;2;2;2;3;2;2;2;1;1;2;2;2;3;3;3;3;2;3;2;2;3;2;3;3;3;2;2;3;1;3;4;4;1;4;1;3;2;3;4;3;3;3;4;4;2;2;1;2;2;3;1;2;1;3;2;2;1;4;3;1;1;4;4;1;4;4;4;3;3;2;3;1;2;4;1;3;3;2;2;;;;;;;60;;3;4;7;1;1;2;2;25,7;c;0,6827;2;2;2;3;1;2
60000799;4;8;2;2;3;3;4;1;1;1;2;2;1;8;6;6;6;6;6;6;5;6;6;6;5;1;1;1;1;2;1;2;2;2;1;2;1;97;10;97;8;5;10;10;97;97;97;10;97;10;10;5;10;7;3;4;3;3;4;3;4;2;2;2;2;3;4;4;3;4;4;3;3;4;3;2;2;2;1;2;2;2;2;3;4;4;4;2;3;3;4;4;4;4;3;2;4;4;4;4;4;4;4;3;3;3;4;3;2;4;2;3;2;2;4;4;4;3;4;3;4;4;1;4;4;3;4;4;4;3;1;3;4;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;4;3;3;2;3;2;3;4;2;2;2;3;2;2;3;3;2;3;2;1;1;4;2;2;2;2;2;2;3;3;2;1;3;1;2;1;4;1;3;1;3;4;2;1;4;1;4;4;4;4;3;3;4;4;3;3;3;2;1;4;9;1;3;4;4;2;1;1;0;0;2;1;30;;2;3;5;10;1;2;22;16,5;t;1,0748;6;1;2;3;4;3
60000800;2;3;2;7;7;1;1;1;1;2;1;2;1;1;4;5;3;6;4;1;4;6;1;6;5;1;2;2;1;1;2;2;2;2;2;2;2;10;3;10;10;10;3;1;10;4;6;10;9;1;10;4;2;7;1;3;1;1;1;2;3;2;2;2;2;2;2;2;2;3;1;2;4;2;3;2;2;2;2;3;2;3;2;2;2;2;4;3;4;4;3;3;3;3;3;4;4;4;4;4;3;4;3;2;4;3;4;4;3;4;4;4;4;2;4;4;1;3;1;4;3;4;3;2;4;2;4;2;4;4;1;4;2;3;4;4;4;4;2;4;4;4;4;4;3;3;4;4;3;3;2;4;3;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;2;4;4;4;1;2;1;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;3;2;2;2;3;2;2;4;4;3;2;4;3;2;4;2;2;3;3;2;2;1;4;8;1;3;1;2;2;;;;;;;67;;4;8;12;1;1;2;2;23,7;c;1,1247;3;4;2;3;1;2
60000801;3;4;5;2;4;3;3;2;2;2;1;2;1;1;1;6;2;6;6;6;1;6;6;6;6;1;2;1;2;2;2;2;2;2;2;2;2;10;10;10;10;10;10;10;97;97;97;10;10;10;10;7;8;97;4;4;4;4;4;4;3;3;3;4;3;4;3;3;3;4;3;3;4;3;4;1;1;3;2;2;2;3;2;3;4;4;5;3;4;4;4;4;2;3;2;4;4;2;4;3;2;4;2;2;2;2;2;2;1;2;2;2;2;1;4;4;3;4;3;4;4;4;3;3;4;3;3;4;4;3;1;2;4;2;2;3;2;1;2;2;2;2;3;2;3;2;2;4;1;2;2;2;1;1;3;1;1;4;3;3;3;3;2;2;4;2;3;1;3;3;1;3;3;2;4;2;1;4;4;2;2;1;3;3;2;2;2;2;2;2;1;2;1;3;4;3;1;4;3;1;1;5;1;2;2;3;3;3;5;3;3;3;2;3;3;3;2;3;1;6;3;1;1;0;1;;;;;67;;4;8;5;1;1;2;15;16,1;t;0,2442;3;4;2;4;1;1
60000802;2;4;2;4;2;2;2;1;1;2;2;2;1;2;4;6;3;2;6;5;3;4;1;2;6;1;1;1;1;2;2;2;2;1;2;2;1;97;10;6;4;2;9;9;97;97;97;97;9;10;5;5;10;7;4;4;3;4;4;3;4;4;4;4;3;2;2;2;2;2;3;1;2;1;2;1;2;1;2;2;4;3;2;4;4;4;4;3;4;1;2;2;1;2;2;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;3;2;4;4;4;4;3;4;4;4;4;3;3;3;4;4;2;3;4;2;2;1;4;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;3;3;3;4;4;3;4;1;1;1;2;1;2;1;2;1;1;1;1;1;2;3;2;2;2;4;4;4;1;4;4;1;2;2;1;4;4;4;4;4;4;4;4;3;3;3;1;3;1;2;1;6;6;2;2;;;;;;;62;;3;3;3;1;1;1;2;14,7;p;0,7729;3;1;1;4;1;2
60000804;3;4;2;4;2;2;2;1;1;2;2;2;1;2;2;2;5;2;6;6;2;6;6;5;4;1;1;1;2;2;2;2;2;2;1;2;1;97;10;97;10;4;97;10;97;97;97;10;97;8;10;6;9;97;3;4;4;3;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4;4;3;2;2;3;2;2;3;3;2;3;3;3;5;3;4;4;3;4;4;3;4;4;4;3;4;4;4;4;4;3;4;4;4;3;3;4;3;3;3;2;4;4;3;4;4;4;4;4;3;4;4;3;3;4;4;4;1;3;2;2;3;4;3;4;3;4;3;4;4;4;4;4;4;4;3;3;4;4;2;2;2;3;3;4;4;4;3;4;3;3;4;2;4;4;4;4;4;4;3;4;3;2;3;3;3;3;2;2;3;3;3;3;2;3;1;2;2;2;2;4;4;4;3;4;3;3;4;5;2;2;2;3;3;3;2;3;5;3;3;2;3;3;2;3;1;6;1;1;1;0;1;;;;;57;;3;6;12;1;1;2;15;24,6;p;0,5368;3;3;2;4;1;1
60000805;1;1;5;2;4;2;2;2;1;1;2;2;1;1;1;6;3;3;4;3;2;2;6;6;6;1;1;1;2;1;2;2;2;2;2;2;2;97;9;97;97;4;97;5;97;97;97;97;97;97;97;5;4;7;4;4;4;4;4;3;4;3;3;4;3;3;3;2;4;3;3;3;4;3;3;1;1;3;3;1;2;2;1;2;2;3;4;3;4;3;2;3;2;3;3;1;4;4;3;4;1;4;2;2;3;3;2;2;1;2;1;3;2;1;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;1;1;4;3;3;4;4;4;3;4;4;4;3;3;3;3;3;4;3;3;4;3;2;3;3;1;2;3;3;3;4;4;3;2;2;2;3;3;3;2;2;1;3;3;2;2;1;1;2;3;1;2;2;3;2;1;1;1;2;3;1;2;2;2;1;4;1;3;4;1;1;3;1;3;3;2;2;2;1;4;3;2;2;2;3;4;4;9;1;3;3;2;2;;;;;;;77;;4;8;6;1;1;1;90;24;c;2,2784;1;4;1;3;1;5
60000806;2;4;2;2;2;2;2;1;1;2;2;2;1;1;3;2;2;5;5;5;2;4;2;2;4;1;2;1;1;2;2;2;2;1;1;2;1;5;6;97;8;7;7;97;97;97;97;8;7;6;97;4;2;7;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;4;4;4;4;1;1;1;3;1;3;4;1;1;4;3;4;4;4;4;4;4;3;4;4;4;4;3;4;3;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;1;3;2;3;4;4;4;4;3;4;4;4;4;4;3;4;4;4;3;3;4;4;3;2;2;3;3;2;2;3;2;3;4;2;3;2;2;2;2;2;2;3;3;2;4;4;3;3;4;3;2;2;3;2;2;2;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;3;2;3;1;5;2;4;2;2;1;2;2;1;1;;;;;50;;3;5;6;1;2;1;15;18,5;p;1,142;3;2;1;2;1;1
60000807;4;8;2;2;4;2;2;1;1;2;2;2;1;2;3;6;5;5;1;6;5;6;1;1;6;1;2;1;1;2;1;2;2;2;2;2;2;97;1;97;3;7;5;97;97;97;97;10;97;97;9;2;2;7;3;3;3;4;4;3;3;1;1;3;1;3;4;2;4;4;2;1;4;1;4;2;2;3;2;2;4;2;2;4;3;3;4;4;3;4;4;4;3;3;1;3;4;3;4;4;4;4;4;4;4;3;3;3;3;2;4;4;4;3;4;4;4;4;4;4;4;4;2;4;4;3;3;3;4;3;1;2;3;1;4;4;4;4;3;4;4;4;4;4;3;3;4;4;3;3;4;4;3;1;2;3;3;4;4;3;2;4;4;2;4;2;2;3;4;4;2;4;1;4;4;4;1;4;1;3;2;3;4;2;2;3;3;4;2;3;1;2;2;4;4;4;1;4;1;1;1;4;1;4;3;4;4;4;4;4;5;4;2;2;3;2;3;5;1;3;3;3;3;2;1;;;;;66;;4;6;7;1;1;2;15;19,7;c;1,2696;6;3;2;3;1;1
60000808;3;8;2;4;4;2;2;1;1;2;2;2;1;2;5;3;5;3;2;5;5;6;1;1;6;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;10;6;97;10;7;97;97;97;4;97;10;8;3;10;4;7;7;3;3;3;2;3;3;3;4;3;4;3;2;3;2;3;3;1;3;3;3;3;1;1;1;2;2;3;3;2;2;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;3;3;4;3;4;4;3;4;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;4;3;4;3;4;2;2;4;3;4;4;4;4;4;4;4;4;2;4;-1;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;2;3;2;2;1;2;4;2;2;2;4;2;2;4;4;4;4;4;4;4;4;4;4;3;2;1;1;3;3;5;1;3;1;2;2;;;;;;;35;;2;8;14;1;1;1;15;14,9;p;0,7201;6;4;1;3;1;1
60000809;2;1;1;4;4;3;2;2;1;1;2;2;1;1;5;6;5;2;6;6;2;5;2;2;6;1;1;2;1;2;2;2;2;2;1;1;2;97;10;97;6;1;6;6;97;97;97;10;8;7;9;6;8;97;3;4;3;4;4;3;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;3;2;3;2;5;3;4;3;2;3;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;4;2;2;2;2;4;3;3;3;3;3;4;3;3;3;4;3;4;4;4;4;1;3;2;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;2;3;2;2;2;2;1;2;3;2;2;2;4;2;4;3;3;3;2;3;3;2;2;2;2;2;3;2;2;2;3;4;2;2;2;4;2;2;5;3;3;3;4;4;4;3;4;4;3;3;3;2;1;4;9;2;1;1;2;2;;;;;;;42;;2;4;1;2;1;2;11;26,7;p;1,7254;1;2;2;1;2;4
60000810;3;5;3;3;3;2;2;2;1;1;2;2;1;1;3;6;5;5;4;5;3;6;4;2;5;1;2;1;1;2;2;2;2;2;1;2;1;97;4;97;7;5;5;5;97;97;97;10;5;5;6;3;4;7;3;3;3;3;3;3;4;4;3;3;3;4;4;4;4;4;4;2;2;2;4;1;2;1;2;3;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;2;4;4;4;3;3;4;4;4;4;4;2;4;4;3;3;4;4;4;4;4;4;1;2;2;2;4;4;4;4;3;4;4;4;4;4;3;3;4;4;3;3;4;4;3;3;2;3;4;4;4;4;4;3;4;4;4;2;3;3;3;3;3;3;3;3;3;4;2;2;4;2;3;3;4;2;2;2;3;3;1;1;2;1;2;4;4;4;1;4;4;1;1;5;3;4;4;4;4;4;5;4;5;2;2;2;2;1;2;3;1;3;1;3;2;;;1;0;0;1;36;;2;5;12;1;1;1;22;29,5;p;1,5213;4;2;1;3;1;3
60000811;2;1;4;6;7;2;2;1;2;2;2;2;8;2;1;6;1;6;5;3;1;6;6;6;5;1;1;2;2;1;2;2;2;2;2;2;2;97;3;97;97;7;97;2;97;97;97;1;97;97;97;2;2;7;4;4;4;4;4;4;4;-1;-1;-1;-1;3;4;3;3;3;2;3;4;4;4;2;2;2;2;2;4;4;3;2;4;4;4;4;4;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;4;4;4;3;4;4;3;3;4;2;4;4;4;4;1;1;3;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;2;3;4;3;4;4;3;4;4;3;4;2;3;3;4;3;3;4;2;3;4;4;3;4;1;3;2;3;3;4;2;3;3;4;2;3;2;2;2;2;2;4;1;2;4;2;1;5;3;3;3;4;4;4;4;4;4;2;2;3;2;1;4;9;1;3;2;2;2;1;1;;;;;71;;4;8;7;1;1;1;15;18,8;c;0,8296;1;4;1;3;1;1
