ID;QN1;QN2;QN3;QN4;QN5A;QN5B;QN5C;QN5D;QN5E;QN5F;QN5G;QN5H;QN6;QN7A;QN7B;QN7C;QN7D;QN7E;QN8;QN9;QN10;QN11;QN12;QN13A;QN13B;QN13C;QN13D;QN13E;QN14A;QN14B;QN14C;QN14D;QN15A;QN15B;QN15C;QN15D;QN15E;QN16A;QN16B;QN16C;QN16D;QN16E;QN16F;QN17A;QN17B;QN17C;QN17D;QN17E;QN17F;QN17G;QN17H;QN18;QN19;QN20;QN21A;QN21B;QN21C;QN21D;QN21E;QN21F;QN21G;QN22A;QN22B;QN22C;QN22D;QN22E;QN23A;QN23B;QN23C;QN23D;QN23E;QN23F;QN23G;QN23H;QN23I;QN23J;QN23K;QN23L;QN23M;QN23N;QN23O;QN23P;QN23Q;QN23R;QN23S;QN23T;QN23U;QN24A;QN24B;QN24C;QN24D;QN24E;QN24F;QN24G;QN24H;QN24I;QN24J;QN24K;QN24L;QN24M;QN24N;QN24O;QN24P;QN24Q;QN24R;QN24S;QN25A;QN25B;QN25C;QN25D;QN25E;QN25F;QN25G;QN26A;QN26B;QN26C;QN26D;QN26E;QN27A;QN27B;QN27C;QN27D;QN27E;QN27F;QN27G;QN27H;QN27I;QN27J;QN27K;QN27L;QN27M;QN27N;QN27O;QN27P;QN27Q;QN27R;QN28A;QN28B;QN28C;QN28D;QN28E;QN28F;QN28G;QN28H;QN29A;QN29B;QN29C;QN30A;QN30B;QN30C;QN30D;QN30E;QN30F;QN30G;QN30H;QN30I;QN31A;QN31B;QN31C;QN32A;QN32B;QN32C;QN33A;QN33B;QN33C;QN33D;QN34A;QN34B;QN34C;QN34D;QN34E;QN34F;QN34G;QN34H;QN34I;QN34J;QN34K;QN34L;QN34M;QN34N;QN34O;QN35A;QN35B;QN35C;QN35D;INCOME;STATE;METRO;REGION;DIVISION;OWNHOME;MSTATUS;EMPLOY;ADULTS;KIDS1217;KIDS611;KIDSLESS6;PARENT;AGE;AGE2;AGE3;EDUC;RACE;REGVOTE;SEX;RELIGION;DEVICE_TYPE;LENGTH;WEIGHTCV;WEIGHTNOCV;I_RELIGION;I_SEX;I_AGE;I_EDUC;I_RACE;I_MARITAL
1559;2;2;2;2;2;2;2;2;1;2;2;3;2;3;2;2;2;1;2;1;3;1;1;3;3;4;1;6;2;3;2;2;5;10;0;10;10;4;4;4;4;3;4;1;3;2;1;3;4;4;4;2;1;2;1;4;2;2;2;4;4;2;4;2;1;1;4;4;2;3;3;4;4;4;1;3;4;2;3;3;2;3;2;3;3;3;3;4;3;4;2;4;4;4;2;4;3;3;3;4;3;4;3;4;3;3;2;2;1;1;2;2;2;1;4;1;1;1;3;4;4;3;3;3;4;4;3;3;2;2;4;4;2;2;4;3;2;2;3;4;1;3;3;2;1;1;2;1;1;1;1;2;1;1;1;1;4;4;4;3;2;3;2;1;2;1;1;1;1;3;4;1;1;3;1;4;3;1;1;1;1;3;1;4;2;7;MN;3;2;4;1;3;1;2;1;0;2;1;34;;2;6;1;1;1;90;1;14,183333;0,6844;0,9299;5;1;2;3;1;3
1563;2;2;4;3;;;;;2;3;3;4;2;4;3;2;2;2;4;7;7;1;2;3;6;3;1;5;2;2;1;1;0;5;5;5;15;2;2;3;2;4;3;1;5;2;3;1;4;4;1;2;2;3;2;4;3;2;4;3;3;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;3;3;4;1;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;3;4;4;4;4;3;4;1;1;4;1;4;4;4;2;4;2;4;2;2;2;4;1;4;2;4;4;2;4;3;4;4;4;1;4;2;4;1;4;4;4;1;4;4;4;4;4;4;4;4;4;4;2;4;4;4;5;6;1;1;2;1;4;3;4;4;1;4;4;3;4;4;3;1;2;2;3;1;4;4;4;7;NC;1;3;5;1;3;2;4;0;0;0;2;25;;1;5;6;1;1;11;1;12,133333;2,826;1,8607;4;1;1;2;4;3
1569;2;2;2;3;;;;;4;4;4;4;3;4;4;1;4;4;4;4;4;1;4;6;5;6;6;6;2;1;4;1;1;0;0;3;26;1;1;1;3;1;1;1;5;1;1;1;2;2;2;2;2;3;1;1;1;2;1;2;2;2;3;2;2;1;3;3;3;1;2;2;3;3;3;4;1;3;3;1;3;4;4;3;3;4;4;4;4;3;3;2;3;4;1;4;2;4;4;4;4;4;4;4;4;4;3;3;4;4;4;1;1;4;1;4;4;4;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;4;2;3;1;3;2;4;3;3;3;4;4;2;4;4;4;4;2;3;4;3;4;3;1;2;2;2;2;2;1;4;4;4;4;1;4;3;1;1;1;2;1;1;1;1;2;3;1;3;3;DE;1;3;5;2;1;1;1;0;0;0;2;62;;3;5;3;1;1;90;1;30,883;0,9651;1,5521;5;1;3;2;3;1
1574;1;1;4;4;;;;;2;3;3;2;2;3;2;1;3;2;3;2;1;1;1;4;1;6;6;6;2;2;3;3;10;5;5;5;20;3;1;2;3;4;4;3;5;5;3;3;4;4;2;1;1;1;1;2;2;1;2;4;2;1;2;1;1;1;3;2;2;3;3;2;2;3;1;2;2;1;2;1;3;1;2;2;2;4;2;4;2;4;3;4;4;4;4;4;2;2;4;4;4;3;4;4;3;4;4;3;2;3;2;1;1;1;4;1;1;1;4;4;4;3;4;4;4;4;4;4;3;2;4;4;1;2;2;2;4;4;3;2;4;4;3;3;1;1;1;3;2;2;2;3;1;2;1;1;3;3;2;1;3;2;2;1;2;1;4;2;4;4;4;2;1;1;1;2;3;1;3;1;2;4;1;1;1;7;TN;5;3;6;1;3;1;2;0;0;0;2;45;;2;4;1;1;1;90;2;16,416667;0,4207;0,6277;5;1;2;2;1;3
1576;3;8;1;1;2;3;2;1;1;1;1;3;2;2;2;3;2;2;1;2;2;1;1;2;2;2;2;6;3;3;3;3;0;0;0;0;30;4;4;4;4;4;4;3;5;5;4;3;4;3;4;1;1;1;2;2;3;2;2;3;3;3;3;3;3;3;3;4;3;3;3;4;4;3;3;3;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;3;4;1;1;3;3;3;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;2;3;3;3;4;4;4;3;2;2;3;2;2;3;3;2;2;2;2;3;6;4;2;1;1;2;3;1;1;3;3;3;3;1;3;3;3;1;1;3;2;4;4;4;4;8;MO;3;2;4;1;3;1;2;1;0;0;1;52;;3;8;1;1;1;1;1;18,45;0,234;0,3156;1;1;3;4;1;3
1580;3;8;2;2;4;2;2;2;1;2;2;3;1;2;2;2;2;2;2;2;3;1;1;1;6;3;4;6;2;2;3;2;10;5;0;5;0;4;4;4;4;4;4;4;5;4;4;4;3;3;3;1;2;3;2;3;2;2;2;3;3;3;3;3;4;4;2;3;2;3;3;3;3;3;2;3;3;2;3;2;2;2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;4;4;3;3;3;3;1;1;2;3;2;2;1;4;4;4;4;2;4;4;4;3;3;3;3;4;4;2;3;3;3;4;4;4;4;4;4;4;4;4;3;3;2;2;2;3;2;2;3;3;2;3;3;3;2;1;1;2;2;2;2;3;2;1;3;2;2;1;1;2;2;3;1;1;1;3;4;1;2;2;8;KY;5;3;6;1;3;3;2;0;0;0;2;78;;4;4;1;1;1;5;1;23,2;0,3587;0,5613;1;1;4;2;1;3
1583;3;5;3;2;1;3;2;2;1;2;3;3;1;3;3;3;1;3;3;5;5;1;2;5;5;2;1;5;1;1;1;1;1;25;0;6;10;2;3;1;1;2;2;1;1;1;1;1;4;2;1;1;1;1;1;4;3;2;1;4;4;2;4;1;2;3;4;2;4;3;4;2;4;4;3;2;2;1;2;1;1;4;3;2;1;3;3;4;4;4;4;2;1;4;2;4;4;2;2;4;1;4;1;2;2;1;4;3;3;1;3;1;1;3;2;3;2;3;2;1;1;1;1;2;1;1;3;1;2;2;2;1;1;1;3;1;1;1;2;1;2;4;1;1;2;1;1;3;1;2;3;3;3;3;3;3;1;3;1;1;3;4;2;2;2;1;4;4;4;4;1;3;3;2;3;3;3;1;2;1;4;2;3;2;3;3;FL;2;3;5;2;1;1;2;0;0;0;2;25;;1;6;1;1;2;97;2;16,483333;1,2401;0,8183;4;2;1;3;1;1
1589;1;2;4;5;;;;;2;4;4;3;3;4;4;1;2;2;3;4;4;1;2;4;5;2;6;6;4;4;4;4;10;2;0;0;20;3;2;2;2;3;2;3;4;4;4;3;4;3;2;1;1;1;2;3;3;2;2;3;3;4;4;2;3;4;4;4;4;4;4;4;4;4;3;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;1;1;3;2;3;3;3;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;4;4;2;4;3;4;2;4;4;4;4;4;4;3;4;4;4;3;3;3;4;4;3;3;3;1;1;1;2;2;2;1;4;3;4;4;3;3;3;3;3;3;3;2;2;1;1;4;4;4;4;8;FL;1;3;5;1;3;1;2;1;1;0;1;40;;2;8;1;1;1;90;1;17,083333;0,4228;0,262;5;1;2;4;1;3
1590;2;2;2;1;3;4;3;2;1;2;3;3;1;3;3;3;3;2;3;5;5;1;2;1;6;1;6;2;2;2;4;2;2;0;0;0;25;1;1;1;1;2;1;3;5;3;4;2;4;3;3;2;2;3;1;3;2;2;1;2;2;2;2;1;1;1;3;3;2;4;3;3;3;4;2;3;3;2;3;2;2;4;3;3;2;2;2;4;4;4;4;4;4;4;2;4;3;4;4;4;4;3;3;4;4;4;4;4;4;3;4;1;1;4;1;4;4;4;3;3;3;3;2;2;4;4;1;3;3;3;3;4;2;1;2;1;3;4;4;4;2;4;3;4;3;1;4;4;3;4;4;4;4;4;4;4;1;1;1;4;2;2;2;2;2;1;4;4;4;4;3;3;1;1;3;3;3;1;1;1;1;3;4;1;4;4;PA;3;1;2;1;3;3;2;0;0;0;2;68;;4;4;1;1;1;15;1;28,916667;0,2643;0,4081;1;1;4;2;1;3
1599;4;8;2;1;2;4;3;4;1;1;2;3;2;3;2;4;1;1;4;1;2;1;1;2;3;1;1;4;3;3;4;3;-1;-1;-1;-1;30;2;3;2;4;4;3;4;4;4;4;4;4;4;4;2;2;2;2;4;3;3;3;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;4;2;4;4;2;4;4;4;4;3;4;3;3;3;3;1;1;4;2;4;4;2;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;2;3;3;3;2;1;1;4;2;2;5;2;1;2;2;1;1;3;3;4;1;1;2;1;3;4;1;1;1;1;4;4;4;4;9;AZ;2;4;8;1;3;2;2;0;2;0;1;42;;2;8;1;1;2;5;1;11,166667;0,5262;0,7304;1;2;2;4;1;3
1603;4;3;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;1;4;1;4;1;1;4;1;1;6;6;4;4;4;4;0;0;0;0;30;1;1;1;1;1;2;3;5;5;3;3;4;4;2;1;1;1;1;1;4;1;1;4;4;3;4;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;1;2;1;4;3;1;3;4;4;4;4;3;4;4;4;4;4;4;2;4;4;1;1;2;1;2;2;3;2;2;2;1;2;2;1;1;3;3;1;1;3;1;4;1;1;1;4;4;1;1;1;2;1;2;2;4;1;1;1;1;4;1;1;1;1;3;1;1;1;1;1;1;1;1;6;NC;0;3;5;1;3;1;2;0;1;1;1;59;;3;3;1;1;1;22;1;18,383333;2,5972;1,8928;3;1;3;1;1;3
1607;1;2;3;4;;;;;1;4;4;4;2;4;4;1;3;3;4;4;4;3;2;2;4;5;5;6;3;3;2;3;6;0;0;1;23;4;4;3;3;4;3;3;5;4;4;4;4;3;2;2;2;3;1;1;3;2;3;1;4;4;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;4;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;4;4;2;3;4;3;3;4;4;4;1;3;1;1;3;1;3;3;2;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;3;4;4;4;4;4;1;4;4;3;4;4;2;4;3;2;3;2;3;3;3;3;4;3;4;4;3;3;1;2;2;2;1;4;4;4;4;1;2;2;1;3;2;3;1;1;2;3;4;4;4;4;8;VA;3;3;5;1;3;3;3;0;0;0;2;55;;3;6;1;2;2;90;1;17,433333;0,3228;0,4593;5;2;3;3;1;3
1608;4;8;1;1;4;2;1;4;2;1;2;4;1;1;1;1;1;1;2;4;6;1;2;1;5;2;6;6;3;3;3;3;1;0;1;0;28;2;2;2;2;2;1;4;5;4;4;4;4;3;1;1;1;1;2;2;3;1;1;3;4;2;3;1;1;1;2;1;2;2;3;2;2;4;2;2;2;2;2;3;2;3;3;2;1;1;1;4;4;4;4;4;3;4;2;4;4;4;3;4;4;4;4;4;3;3;4;4;4;4;4;1;1;2;2;4;2;2;4;4;4;4;3;4;4;4;4;3;3;4;4;4;2;3;3;2;2;2;2;1;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;4;1;1;1;3;1;2;2;1;2;1;4;3;1;3;4;3;3;1;1;4;4;2;3;2;1;3;1;1;2;4;FL;3;3;5;1;5;3;1;0;0;0;2;68;;4;8;1;1;2;97;2;30,05;0,3168;0,4765;4;2;4;4;1;2
1612;4;8;2;1;2;2;3;2;1;1;1;3;2;1;1;3;2;1;3;2;4;1;1;4;3;6;1;6;4;1;4;1;0;0;0;2;30;2;3;2;2;3;2;2;1;4;4;1;4;2;3;2;2;2;2;2;2;2;2;4;4;1;1;1;2;1;3;3;3;2;1;3;2;3;3;2;2;1;3;3;2;2;1;3;2;3;2;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;1;3;1;1;1;4;1;2;2;4;3;4;4;1;3;4;4;4;3;4;3;4;1;1;1;1;3;3;3;3;3;2;3;3;3;3;3;1;3;2;1;2;4;1;3;1;1;4;1;3;2;2;3;2;1;1;2;3;1;1;3;4;1;1;1;1;1;3;1;1;1;1;3;3;1;2;2;GA;5;3;5;1;2;2;2;0;0;1;1;23;;1;6;1;1;2;1;2;14,966667;2,1477;1,4172;1;2;1;3;1;2
1616;4;8;3;1;1;2;1;1;1;1;1;3;1;2;3;3;1;1;1;1;1;1;1;5;2;4;3;6;2;2;3;2;1;0;3;0;10;3;3;3;4;4;4;3;3;3;3;3;3;3;4;2;2;3;2;3;2;3;3;4;4;3;4;2;2;1;2;4;3;3;2;2;3;2;2;2;2;1;2;2;3;3;1;3;3;2;1;4;2;3;3;2;4;3;4;4;4;4;4;4;3;4;4;4;4;3;2;3;2;2;1;2;2;2;3;2;2;1;2;4;2;2;2;3;4;3;4;4;3;2;3;3;2;2;1;2;2;2;2;2;1;3;1;2;1;1;1;2;1;2;2;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;4;1;1;1;2;2;1;1;2;1;1;1;2;1;1;4;1;1;1;7;ID;5;4;8;1;3;1;2;0;0;0;2;56;;3;4;1;1;1;10;1;15,383333;1,8017;1,1561;3;1;3;2;1;3
1619;2;3;4;3;;;;;1;2;4;4;1;4;4;1;4;4;4;6;7;1;2;5;4;3;6;6;3;2;3;3;5;0;0;0;20;2;2;2;3;3;2;4;5;4;4;4;4;3;2;1;2;1;2;3;2;3;2;2;4;4;3;3;2;4;2;4;4;4;4;4;3;3;3;4;4;4;3;4;3;4;4;3;3;2;3;4;4;4;4;4;3;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;3;3;4;1;1;4;1;4;4;4;3;4;4;4;3;4;4;4;4;4;3;3;4;4;2;2;3;3;4;3;4;1;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;2;2;2;2;4;4;4;4;1;3;3;2;3;3;3;1;1;3;2;2;4;4;4;9;WA;1;4;9;1;1;1;1;0;0;0;2;99;3;3;8;1;1;2;90;1;14,483333;0,1946;0,2681;5;2;3;4;1;1
1627;1;1;4;3;;;;;1;2;3;3;3;4;4;1;2;3;4;6;6;1;2;3;3;3;2;5;3;1;4;2;0;10;0;10;20;1;1;1;1;1;1;1;1;1;1;1;4;3;1;2;2;2;3;3;2;2;3;4;4;2;4;3;2;1;3;4;3;2;1;2;2;4;3;3;3;1;3;1;1;4;4;3;1;2;3;4;4;4;1;3;4;4;4;2;3;3;4;4;3;4;4;3;4;3;4;2;3;3;4;1;1;4;1;4;4;4;3;3;4;4;2;3;1;2;2;1;2;2;4;4;1;2;3;1;2;1;2;1;1;2;3;1;2;1;4;4;4;4;4;4;4;4;4;4;3;4;2;2;4;4;1;2;2;1;4;4;4;4;4;4;4;2;4;3;3;1;2;2;3;1;4;4;4;5;MA;2;1;1;2;1;2;2;0;0;0;2;27;;1;8;1;1;2;90;1;16,266667;1,5682;1,0213;5;2;1;4;1;1
1637;2;1;3;4;;;;;2;3;3;2;2;3;3;2;3;3;3;4;6;1;2;1;3;1;1;3;3;2;3;2;0;0;0;0;30;2;1;1;2;2;2;3;2;3;2;2;4;3;2;2;1;1;2;3;3;3;2;2;3;3;4;3;3;3;2;2;2;3;2;3;1;2;2;3;3;3;3;2;2;4;4;1;2;4;2;3;3;2;4;2;3;3;3;3;3;3;3;4;3;4;3;4;3;3;3;3;3;2;1;1;1;3;1;4;4;4;2;2;3;3;3;2;3;2;2;1;3;2;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;1;4;3;2;3;4;3;3;3;3;4;2;3;1;3;3;1;1;1;1;1;4;4;4;4;2;3;3;3;2;2;3;1;2;1;1;3;3;2;2;5;OR;5;4;9;1;3;3;2;2;0;0;1;50;;3;6;9;1;1;95;2;22,466667;0,4704;0,2685;5;1;3;3;4;3
1641;4;8;1;1;1;2;2;1;1;1;1;3;1;1;1;2;1;1;1;1;2;1;1;2;5;4;2;5;3;3;4;3;0;0;0;2;15;3;3;3;3;3;3;3;4;4;3;3;4;4;3;2;2;2;2;3;3;2;3;3;1;2;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;3;3;1;4;4;3;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;2;3;1;1;2;3;1;1;1;4;4;4;4;3;4;4;4;3;3;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;3;1;1;3;1;1;3;3;2;4;3;1;3;2;2;2;1;2;1;1;1;2;3;1;1;3;2;3;2;1;1;2;1;1;2;1;1;1;1;1;1;6;AL;5;3;6;1;3;1;2;0;0;0;2;70;;4;3;1;1;2;1;1;28,05;0,3883;0,6923;1;2;4;1;1;3
1643;2;2;4;2;2;3;3;2;2;3;3;3;1;3;2;2;2;2;4;2;3;1;1;2;6;2;6;6;4;3;4;4;0;0;0;2;25;3;4;3;4;4;3;4;5;4;4;4;4;4;4;2;2;2;4;3;3;2;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;2;3;3;2;2;3;3;3;3;2;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;3;3;3;3;3;2;3;3;3;4;4;4;3;2;2;3;3;3;3;3;3;4;4;4;2;2;4;2;2;2;2;4;2;4;4;3;4;2;2;2;3;3;2;2;1;1;4;3;4;3;9;PA;3;1;2;1;3;1;2;0;0;0;2;41;;2;7;1;1;1;2;2;29,05;0,3548;0,4847;2;1;2;4;1;3
1646;3;7;2;1;2;4;3;3;1;2;3;3;1;3;2;3;1;1;3;2;2;1;1;5;3;1;2;6;2;1;3;2;0;-1;20;2;20;2;1;1;1;2;2;1;2;1;1;1;3;2;2;2;2;2;1;3;2;1;2;4;4;1;3;1;1;1;3;3;2;3;3;2;3;3;2;1;3;2;3;1;2;4;2;3;1;2;1;4;4;3;3;3;4;4;3;4;4;4;4;4;4;3;4;4;4;4;3;3;3;3;3;2;2;2;2;2;2;2;3;4;3;4;3;3;4;4;3;3;3;3;3;4;2;2;3;2;3;2;3;2;2;3;2;3;1;1;1;3;2;2;2;1;1;1;2;1;2;1;4;1;2;3;2;1;1;2;2;2;2;3;1;3;2;2;2;3;3;1;2;2;2;4;1;1;2;8;IL;5;2;3;1;3;1;3;2;1;0;1;47;;2;3;1;1;1;5;2;29,516667;0,7213;1,1617;1;1;2;1;1;3
1648;2;5;5;1;3;3;3;2;2;2;3;3;3;4;3;2;3;3;4;7;7;1;2;3;5;6;2;6;3;3;3;3;2;2;7;4;15;2;2;2;3;3;2;3;3;3;3;3;3;4;3;2;2;3;2;3;3;2;3;3;3;2;4;3;3;3;3;4;4;4;4;3;4;4;3;3;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;1;1;4;2;4;4;4;4;3;4;4;3;3;4;4;3;3;4;3;4;4;4;4;4;4;2;3;4;2;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;2;2;1;4;4;4;4;4;4;4;3;4;3;3;2;2;2;3;2;4;4;3;4;PA;1;1;2;1;1;2;3;0;0;0;2;22;;1;6;1;1;1;2;2;19,266667;2,9538;1,8568;2;1;1;3;1;1
1653;3;2;3;3;;;;;2;2;3;3;3;3;3;3;3;2;2;6;4;1;2;2;6;2;2;6;2;2;2;2;9;-1;-1;-1;-1;3;3;4;4;4;3;2;4;5;4;4;3;4;4;2;1;3;2;3;3;2;2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;3;3;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;3;2;2;2;2;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;2;2;2;2;4;2;3;3;4;4;4;3;2;4;4;4;4;3;3;4;3;4;4;2;2;3;2;2;2;2;4;3;4;4;2;4;3;3;3;4;3;1;3;1;3;4;4;4;4;8;SC;1;3;5;1;2;1;2;2;0;0;2;53;;3;8;2;1;2;90;2;35,217;0,5077;0,3434;5;2;3;4;2;2
1657;3;4;2;1;2;2;2;2;1;2;3;3;1;1;2;3;2;1;2;1;1;1;1;5;2;1;1;6;3;3;3;3;0;1;0;1;20;4;3;4;3;4;4;3;4;3;4;3;4;4;3;1;2;2;2;3;2;2;3;4;4;1;2;2;1;1;4;3;4;4;3;4;3;4;3;4;4;3;3;3;4;2;1;4;3;4;4;4;4;4;4;3;2;4;4;4;3;4;3;4;2;2;4;4;3;3;3;2;3;3;3;2;1;1;4;2;1;1;3;4;4;4;3;3;4;4;3;4;2;2;3;3;2;2;3;3;4;3;3;4;3;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;4;4;4;1;2;1;2;1;1;1;4;2;1;4;4;1;2;1;1;4;4;2;3;1;3;4;2;1;1;8;VA;5;3;5;1;3;1;2;0;1;1;1;40;;2;6;1;1;1;5;2;15,1;0,8115;0,5028;1;1;2;3;1;3
1664;3;7;1;1;3;4;4;2;1;1;1;3;2;2;1;3;1;1;1;4;4;2;1;3;5;4;3;5;4;2;4;2;0;2;3;3;20;2;2;1;2;2;2;3;5;3;4;4;2;3;2;2;2;2;1;4;3;3;3;4;4;1;1;1;1;1;3;4;3;2;1;3;4;4;1;2;2;3;2;2;2;1;1;1;1;2;2;4;1;4;3;1;3;3;4;4;3;4;4;4;3;3;4;4;4;2;3;3;2;4;4;1;1;3;3;3;1;3;3;4;3;4;4;4;4;4;3;2;2;3;3;3;3;3;3;1;1;1;3;3;2;2;2;1;3;1;4;3;2;2;3;2;1;4;1;1;1;4;4;3;3;2;2;1;2;1;4;1;3;1;1;1;1;2;1;4;3;1;3;1;1;3;3;4;3;4;IN;1;2;3;1;3;1;2;0;0;0;2;48;;2;4;1;2;2;97;2;23,216667;0,961;0,6528;4;2;2;2;1;3
1672;3;1;2;3;;;;;2;3;4;3;3;4;3;1;4;4;4;6;7;1;2;1;4;2;5;5;3;2;4;3;8;2;5;10;5;1;2;1;1;1;1;1;5;2;4;1;3;3;1;2;2;2;4;3;2;3;2;2;2;4;3;3;3;3;4;3;2;2;2;2;2;4;2;3;3;1;2;3;2;4;4;2;2;3;3;4;4;4;4;1;4;4;4;4;3;4;4;4;3;4;3;4;4;3;4;3;4;4;4;1;1;4;4;4;4;3;3;4;4;4;3;4;2;3;3;2;3;3;3;4;3;3;4;3;4;3;4;2;3;4;3;3;3;3;4;4;4;4;3;4;4;4;4;4;3;1;1;5;3;3;2;2;2;2;4;3;4;4;4;4;4;2;1;3;2;1;1;1;1;3;4;3;4;6;AR;3;3;7;1;3;3;2;0;0;0;2;70;;4;6;1;1;2;90;1;16,55;0,6069;0,9127;5;2;4;3;1;3
1682;3;8;3;1;3;3;3;3;1;1;2;3;1;3;2;2;1;1;3;3;4;1;3;2;3;5;4;6;3;3;3;3;0;0;0;1;29;1;3;1;2;3;2;1;2;4;3;3;4;4;1;2;2;1;3;3;2;3;2;4;4;4;3;2;3;2;4;3;3;4;4;4;4;4;3;2;3;2;4;2;2;4;3;3;2;3;3;4;4;4;4;4;3;3;2;4;4;4;4;3;3;3;4;4;4;3;3;3;2;3;3;2;2;2;2;3;2;3;4;4;4;4;3;4;4;4;4;3;4;4;4;4;3;3;4;2;2;2;2;2;2;2;3;2;3;1;4;3;2;3;3;2;3;3;3;3;3;3;3;2;2;2;2;1;2;2;3;1;4;4;1;3;3;2;1;3;3;1;3;1;3;4;2;2;3;7;CT;2;1;1;1;3;1;4;2;0;0;1;50;;3;8;1;1;2;2;2;16,7;0,5667;0,3563;2;2;3;4;1;3
1685;1;1;4;3;;;;;1;2;4;3;2;4;4;1;2;2;4;5;4;2;2;5;5;4;2;6;2;4;4;3;20;10;25;15;3;2;2;1;1;2;1;1;2;2;2;4;4;1;1;2;1;3;1;2;1;2;2;1;1;3;4;2;3;3;2;4;2;3;2;3;4;4;2;2;3;2;2;2;2;4;4;2;1;2;2;4;4;4;4;1;4;4;4;4;4;3;2;3;2;4;3;3;3;3;4;4;4;4;4;1;1;3;1;3;4;4;4;4;3;4;3;4;3;3;4;1;3;3;3;4;3;4;2;2;1;2;2;1;2;1;2;1;3;2;4;4;2;4;2;2;4;4;4;2;2;4;2;3;2;5;2;2;2;1;4;3;4;4;3;4;3;1;1;3;2;1;1;1;3;4;4;4;3;2;NE;1;2;4;2;3;1;3;1;1;0;1;30;;2;4;1;1;2;97;2;14,433333;0,2678;0,4064;4;2;2;2;1;3
1687;3;5;2;1;2;3;3;3;1;2;2;3;2;3;1;2;2;2;3;3;3;1;1;3;1;3;2;6;2;2;3;4;10;0;5;0;15;4;4;4;4;4;4;2;4;4;4;4;4;4;4;1;1;2;1;2;2;2;2;4;4;1;1;3;1;1;3;4;4;4;4;4;4;4;2;4;4;3;3;2;4;4;2;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;2;2;3;3;3;1;2;4;3;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;3;2;2;3;3;2;4;3;2;4;1;1;3;2;2;2;2;2;3;3;1;1;1;1;1;3;3;2;2;2;1;4;1;2;4;3;2;1;1;3;4;3;1;3;1;2;4;1;1;2;9;CA;4;4;9;1;3;1;2;5;0;0;1;49;;2;5;1;1;1;5;2;30,833333;1,1396;0,7368;1;1;2;2;1;3
